InstanceId,X0,X1,X2,X3,X4,X5,X7,X8,X9,y
0,,0.499951333237829,,,-0.41830152002691007,,,0.3322500326099644,-1.1474766329454797,1
1,0.6186696890268814,-0.08798692834027545,0.42507239648702144,,,,,,0.046135567230164806,0
2,-0.9829916534185322,0.054432738865157676,0.15989293507262803,-1.2089481591289206,2.2233602169111686,,-1.1128121538537732,,,1
3,,,,,,,0.9148409578006828,,0.7965118987249309,0
4,,,-1.347460295091466,-0.009360100629907888,,,,,,0
5,,-1.8408758667985543,0.03754748651057455,,-0.7787399245569351,,,0.5097788545383667,0.30044554294822756,0
6,2.476584161449852,,,-0.7322646997692349,0.2971412102800129,-0.9617768011022458,-0.6476445329744827,0.1584695369715993,,1
7,1.1641875606586463,,,-0.05455870545290261,,,,0.9346500630468874,-0.34610187222524125,0
8,-1.0971218835498175,-0.5281960691477324,,,-1.0752900903037375,2.0224050665922606,-1.5429290505926692,0.8708417789331119,-0.17521052684875305,1
9,,0.1886462032351803,,-0.37444491650627654,0.954698597250924,0.5232476625104543,,-0.9443685994103146,0.2808646754181217,1
10,,,,-0.1265685946742578,1.5788742470738537,-0.2071816771862039,-0.33617983963528897,0.08126377095000947,,0
11,2.0321793255564504,0.42584671305274363,-1.6829648888583426,,,,,0.6135326281126559,-0.21015656295939672,0
12,,1.7323985051241397,-0.3494479576644289,-1.2331368225253148,0.7182743889567151,,,-0.681148429067322,,1
13,1.0409063667950138,,,-1.168290282099549,1.1283733315399176,0.1808333132933886,0.8503868709329685,,-1.1251145907071787,1
14,,,-0.2910957984262273,-0.8909757321929944,,-0.48084914255057976,0.6497903361043563,,,1
15,0.11492217981461954,,,,1.5317908627010566,,,-0.17111499491513626,0.18428475762614724,1
16,,0.8951043772209051,,-0.6953969087564817,,-1.0448237038820016,,0.05517757040402111,,0
17,,,,1.0776343302296136,,0.0679721933773016,,,,0
18,,,-0.6338581435034277,,,,-1.3500397240230495,,,0
19,,0.3437414502444053,1.011561741825199,,-0.2832462909256119,0.04947654298066868,,-0.48287868607678786,-0.9854184610505135,1
20,,0.0962679439289491,1.2292133951136988,,,-1.4641835614607555,,-0.4028697810483954,0.4579062166073701,0
21,,-0.6801162405590278,-0.19457399322893792,-0.580595171588887,-1.0959160033229234,0.7997555367606815,,0.9817106626077918,-0.23596711644264684,0
22,0.18362631874731677,0.1978690014898948,,-0.3108709155936917,-0.9909132208147385,,0.08403339269975764,-1.1789560204707124,1.1560560628692689,1
23,,,,,,-0.9980747882005427,,-0.9238073349289707,,0
24,0.6574641594463078,-0.03396528512429178,,,,-1.92979534480279,,-0.7442297007400367,-0.3412559945570482,1
25,0.13451712482584394,,,,,,-0.11374508043615052,,0.05237060233433367,0
26,,,0.8983490183938353,,,,,,,0
27,0.5018102535036364,-1.7303379403668953,,,,-0.42251742245979684,,,,1
28,0.8519276259670268,-1.0333501695464427,,1.4945570010033784,-0.7784218204335385,-0.0898844120010162,-0.46524873269584993,,,1
29,1.0125793374150847,0.35879082685753727,2.777134678574679,,,,0.6325144631085122,,1.2823673684818464,0
30,,,,1.9378714030365307,0.6088372193051501,0.0975389955199564,,1.2899787196652026,-0.5461849881158446,0
31,-0.38478663889436254,,,-1.1950620591460468,-0.4550235150065243,,-1.0830026430219033,,0.09005405825364345,1
32,0.6200833122731744,,,0.7551415376335527,,,-0.06954631955768222,0.04412066920673148,,1
33,1.0135500644262037,0.4595817793715172,-1.8529345547656604,0.7970231337704041,-0.9177410447904097,0.5900888266498163,-0.34997653508726734,0.42747242025174376,1.9479535413085318,1
34,-1.5022674487944816,,,1.1024630867548275,,0.42588321657931505,,-0.40668098340625386,,0
35,,,,-0.0439453344446489,,-0.45731791762145013,,0.8091036574800972,-1.3296225653645286,1
36,,1.2925171335078192,,-1.0921716157456347,,,,-0.24386478106095172,1.5970939712582093,1
37,,0.533652814312786,1.0079886448632331,,-0.33942943577207396,,,,,1
38,,0.6454157264599267,,-2.071416678832329,,0.29630498290305995,,,-0.9616139379134133,0
39,-0.3162997855615627,,0.2822066625101752,0.5335672931819714,,,,,,1
40,0.3005999498903998,0.6950926219303829,,,,,0.3116975861008667,,,1
41,,,1.0833652811010224,0.7739906832947563,0.3407628701395841,,0.5337351041399221,,0.10614916886092611,0
42,-0.1099332370241979,,1.0706263158389788,,,0.09477072372450644,-1.5853008648304303,-0.9057392814294867,,0
43,,-0.8516607244179112,,-0.021906570563673188,,,-0.17918604464068405,0.28874641487297714,0.28074750319129893,0
44,,,-1.1496488450272062,0.1813571290386325,0.15887064265155437,,1.5476848998383668,,-0.12037253993468713,1
45,0.22419724687305345,-0.6139448331464631,-0.25582830200146434,-0.35427569742561515,-0.4609470720836896,,1.4742853278949553,-0.8327234407283723,,0
46,-0.6114027637580833,0.3522577301154437,,,0.8270633498743339,0.4752458091945331,,,,1
47,,-0.9330431725830466,,,0.8587410566701655,-1.1101104959517392,,1.0395038590371537,,1
48,-1.6872790377688405,-0.9003956534432475,,,-0.9007809450843867,0.5618361945117918,,,,0
49,1.1093812025963752,,-0.6189855817862056,-1.6045134882516914,,-0.2556043656947294,,,,0
50,-0.7843621851053145,,,0.3382529320399896,,-0.6096682235107617,-0.19433061007392996,,0.14593006777821502,0
51,,,-0.06712705339244575,1.1209738847719692,,0.9705206881716942,-0.5338543098580697,,,1
52,,,,,,,,,-1.0225415264606874,1
53,,,0.09728485393133135,1.2591619564317007,,,1.5932407177532977,-0.5273546052888468,-0.7789222446822577,1
54,,,,-0.5206816099519477,1.6276942059751844,,,0.12403593784575272,,0
55,,0.3575802402769211,,-0.7967426732900498,0.8178985393852761,,,-1.3446876701140005,,0
56,-0.7805850828361691,1.33619734871865,,,-1.0039735116325381,0.6659894403266875,1.6058608187601828,,-0.8506563333558376,1
57,,-0.6325048507393651,,,1.5979229025098243,0.20472849953137662,,,,0
58,,,-1.140773174536444,,,,0.9993421367680478,,-0.7563862226995739,1
59,,,-1.6034130620365195,-1.3533530030674759,2.016346590733518,0.46620027755972016,-1.346984960158047,-0.9411014342096367,,0
60,1.277523073933294,,-1.575633647564078,1.561664660536652,,,-0.610046809872808,-0.23621059261266011,0.1558353131861733,1
61,,-1.3128728199927018,,0.010833796049367062,-0.5420939305405568,,,-0.30946210843337113,0.18620391321301225,1
62,0.9272180397267983,-0.2548088984919233,-0.11403371447221569,,,,-0.846128146379848,0.513403036554727,,0
63,,,,,,-0.21688878590987576,,-0.3171901358447689,0.5045661954304629,1
64,0.46765858077071903,,1.643988731659489,0.5593236464048397,-0.23224288555719894,-0.9542258590258825,-0.6172671933658833,0.38384960504506066,-0.5219309833116428,0
65,2.0836787069262734,,,0.28168711685981035,,,,,-0.08098205538143789,0
66,0.7366715662036258,-0.9699056129594575,,,,,,,-0.04595192610284888,0
67,,,0.40215817931029363,,-0.8696591979050269,-1.1929851461650836,-0.5812609019427172,1.194263425766569,0.8230568517320245,1
68,,,,,,-0.05601390404319847,,,,1
69,-2.695147181467073,,-1.2277067701861546,-2.8832180698684735,,0.18258587861491793,,,,1
70,,,-0.19547833479816953,-0.6211874073892227,0.05385692275246548,-0.34816406445844106,1.8152207545520012,,0.7356721033464433,0
71,-0.962539043324581,-1.2814212511119922,,-0.1357362976675541,,,0.07636707601446745,,-1.0209189757926256,1
72,,,0.924850288776221,0.6721319867726342,,0.48437244939660623,0.3869092189463696,,,1
73,-0.10429106898790141,1.1328302329498265,,0.5209776538205689,,0.6640917843296915,0.2874235895954282,-0.6644827212601594,-0.3334200561000697,1
74,-1.0920267272131694,,0.6143072184720918,,-0.3536609329572243,,0.748051189039895,0.45122724268143044,1.1481976444062776,0
75,-2.787909104109523,,0.245938255785349,1.0071175481714503,,,0.47852808174954314,,,1
76,-0.5479670858819742,,-1.1717912824155414,-0.3554009533669856,-0.09439341897835471,,,0.25333842151857255,0.34984436637969063,0
