InstanceId,X2,X3,X4,X5,X7,X9,y
0,-0.9707109380088592,0.4705596158864256,-0.10069671647152238,0.3037931847261239,,-1.1068554666418748,0
1,,,1.3838471654592486,0.7603850849562862,,,0
2,-0.4230152990413028,1.0644820931620136,-2.9033675966105537,1.6168903749540906,-0.6647551187729498,,0
3,0.810500910211959,,-0.6892293733135166,-0.8527568645833081,-1.9211697177598397,0.8490878496209407,0
4,-0.029192717790845975,1.3940559849253946,-0.3978674417744099,1.0191273848547717,-0.3548496436913289,-1.9273053854713207,0
5,0.7827765038627524,-1.793237901948804,1.2418554963837798,1.7077468762698287,-0.9918343941759342,,0
6,-0.4101690237474203,-1.0550753379742197,-1.0573121426115188,-1.2841172159232188,,-0.45000776181154556,0
7,-0.1734129912343413,-0.2166548443783866,-0.2599348352068893,0.5662934309673903,-0.594763301867203,-2.589322530566582,0
8,-0.12836570418970597,,,-0.498446705212954,0.9008386879950518,-1.4949360125913533,0
9,1.7047238524908048,0.8774261950333604,,-1.0437645381422618,-0.2820222513987195,0.4370614140682786,0
10,,,,,0.7036294400556028,,0
11,,0.5773807286511895,0.41657997645061856,0.5214517264724435,-0.5971964891144038,,0
12,0.5996442836503177,-0.37263315141662057,0.4376973807581629,0.5141079756352317,0.4044878638000129,0.364433197795086,0
13,0.5801237847416596,-0.6058916338439614,0.22928707911648266,-1.3681591306365373,,0.15463855145573357,0
14,0.473231418119486,0.3801157017026658,-0.9538965282656604,-1.1117139208901239,-0.17209306184518144,,0
15,0.22850879361441695,1.93340250527869,,,2.0744126189931267,0.5030430543792219,0
16,-0.4966800406239726,-0.19036584851439325,,,-1.4085373297861496,1.0299953371639703,0
17,0.05884045075428907,,0.43523388100711863,0.5855814096994928,0.005426222137805062,1.6702379672463952,0
18,-0.6232753445455009,0.36824553916126085,2.1029929212298164,-0.5405165522741112,-0.7552617349082162,0.07987626589116034,0
19,-0.903782858259731,-0.3120023332943264,-1.2378046489161187,-1.6108807302689774,,0.36385456987690845,0
20,-0.7315872043324777,,0.5040135152995603,-1.9947101667070513,-0.6144326510963358,-0.8212917147310352,0
21,,-0.027053428008423426,0.8348053080337832,-0.8593819049351246,1.2546807306929542,-0.39515855715968695,0
22,0.27022106653053246,0.5047964883429154,-0.9778255390107421,0.012761604585455862,-0.3923102167423463,,0
23,-0.2909955557622014,-0.36069707745131036,-1.265144949948792,0.16353558737195997,-0.9783415957566237,-0.9342625830762148,0
24,,0.4136412535158139,1.5279793680772824,,0.08904879291115626,0.07146248333223315,0
25,,-0.1338447580316028,-0.9773146436071706,-1.3383209755915606,,,0
26,-0.6239938230132179,0.3557161779110348,,0.8289825791010965,,,0
27,0.24135355843396036,-0.6126007203366434,0.8955234759011149,-1.2578169026791628,-0.6004494461327389,,0
28,0.8779048918295976,-0.5710936595844485,,0.7062485743569582,-0.14433417373434765,1.8253473598599175,0
29,,,0.15755612221947646,-1.7079549792970972,1.5029047376470654,0.8055625942056078,0
30,-1.8146144915598348,-0.20626604028430026,-0.7319488199962815,,1.7474021529423067,-0.7516005994226977,0
31,-0.691317237326725,1.6703432384127201,-0.3494873132852443,2.1852958340414057,-1.2456303966294113,,0
32,2.0664612427758007,,,-0.10584618983120918,1.8768720495140865,,0
33,,0.13959069868006047,-0.15881820954119164,,0.424347434297074,-0.8929710974048642,0
34,,-0.4891616831823869,0.2072262766014971,0.10371502235089126,-0.5222227298499086,0.5167904613084668,0
35,-1.2859741510668077,,-0.7377545004472339,2.0951500647183243,-0.594303137365883,,0
36,1.9896603253666842,0.07633187592474777,1.0566347573059773,,-0.3023752990070869,0.40575886049421384,0
37,0.5621562796765804,-2.1582337935601736,-0.1702055412631261,-0.8598935649221632,2.302347729427507,-0.7730999130227421,0
38,,0.08134330488255405,-1.0274795351432677,0.39809241333022,-0.592960472475434,0.24991813748960384,0
39,-0.79097760198306,,,-0.0640448105507906,0.21121101212459678,-0.9992400147902499,0
40,-1.5438801131593642,0.15442255362974464,-1.3006742772632331,-1.2082868761704475,0.45551889075243523,-0.27293879891034767,0
41,,0.42067595159474785,-0.9018485081096965,-2.1977910207859215,,-1.1525551045206712,0
42,,0.13980049376506484,,0.9605948662269177,-0.553797817415137,-1.1375437952030643,0
43,1.4215033597871536,-1.1817531308784437,,0.8644608661351475,-1.0615439892122613,-1.9633075564189648,0
44,,0.8890947422266874,-1.999157880016236,-0.7862469087457963,1.0151118351282282,0.4683812215803807,0
45,,-0.9095508713432255,-1.198931888313897,,0.6871826715998565,,0
46,,,0.06664150901758882,-0.678765041369089,,-0.055398692180113514,0
47,,,0.9623335283576367,1.236626902008815,,-0.6536456230779716,0
48,0.19530030690431088,-0.49044157374596314,-0.060863118312416205,1.6452279701695374,0.7598356835829527,,0
49,,,,-0.24655139039230237,-1.043598498937228,,0
50,,-0.6226874052116176,-0.006434933824376917,2.614543093939555,0.7334779055206541,0.21662175959544053,0
51,-0.5940719327570408,-0.22146312418778638,0.9896810020288768,-0.06882137942732904,0.6709981056292887,-0.80604998145857,0
52,-0.028442446548287904,,-0.12575403609927324,-0.3071055395781468,0.5530930206212766,,0
53,,1.3294338884846637,1.3209146722537033,-0.9013257928054326,,,0
54,,1.2054634222343452,0.1446666300223726,1.092389740626062,1.2338594680116235,-0.9336990680615317,0
55,0.3103401930543338,,0.2992457944586818,-0.6161646662314227,-0.7344026749828116,,0
56,0.2857913333750816,0.892611092042369,0.5918088142810078,,-0.45995980040200096,-0.7858776523999587,0
57,0.1059431568912576,0.3034623919631444,-0.18497584178700924,0.22746885241240014,-0.892791060549095,-1.2191224067336544,0
58,-0.9615274429926663,1.1173751204638773,-0.8824981345928512,-0.692197993768084,-2.5284380121611174,0.5305687054951255,0
59,1.0341325084591186,0.3039803988162341,,0.14223337088546634,,-1.887612747314487,0
60,-0.2550588797249454,,1.217526524145746,-0.525496192056168,,-0.7481413926680492,0
61,-0.16199053245793757,0.31246005081975736,,,,-0.6160738334674696,0
62,0.7615192882191426,-1.8477200252369375,,,0.5022137277102001,0.9547414768303504,0
63,1.2961964825340677,1.1709775682139818,-0.04013852223913328,-0.6018529366308337,-0.19052869086853766,-0.3632788868982806,0
64,1.0572185186452427,-0.9692734267400334,1.5769974059407088,,,,0
65,-0.5168602927426549,0.6773834903963823,0.1635755036762662,-0.262923549326213,0.910102732668314,0.5496963465135788,0
66,0.244719517676511,-1.2178458022522567,-2.4069860543373944,-0.20959550785899542,-0.7537439514614104,,0
67,-0.0913855795606892,0.40215103204158265,,0.8033010080841059,,,0
68,,0.5473893258232816,-0.5396240241612037,0.9888222823553829,,-1.7222616608368437,0
69,0.6433215996455799,0.43250711099823036,0.44458099334101786,0.04767771204799539,2.009875733366799,-0.5990333148185772,0
70,,0.5697388174972107,,-0.785071412391849,0.8320213119194455,-0.4242719683465132,0
71,0.5912197093393504,0.014409485419476295,-0.13817738815054065,0.8745900237955663,,,0
72,0.9064681720517512,-1.321569037307427,,-0.2410747125325744,-0.17600324311758475,,0
73,-0.5078418703565549,0.1451879759981215,,-2.1646168621081334,0.30872573787449675,0.7426720987743641,0
74,-0.0006504012506554381,,,,-0.2463112556792559,0.95280312168188,0
75,,0.047550490465660594,,-0.3043153337169839,-0.15748765134250625,-0.8154376406805701,0
76,1.725495638156965,,-0.4279368995539671,0.41912570367785457,-0.09167922439763782,,0
77,1.332381611282326,,,-0.04623888728599437,-0.44519405356305375,1.0405993282398551,0
78,,1.5854465743761297,0.4505102929564334,,,0.4973295084629219,0
79,,0.11948976823540283,-1.2483715143483998,,-0.10344144190270393,,0
80,-0.30227348904280454,,-0.4566991413985261,1.1387202670691208,,,0
81,2.3446351810130426,,0.4510008593757416,0.1036660593866903,-1.5451341509460206,-1.612323353111494,0
82,,0.028164155246788884,0.15236693087474232,-0.0396583374146111,,-0.29273698498494377,0
83,,0.43069270378468316,,,0.22290481580361968,-0.46988105060448077,0
84,0.5899788098033056,0.2738172309246474,0.6999191257741206,,-0.3780846665812628,-0.6273702694241372,0
85,,-0.9942425400468083,-1.2877593005863395,-0.9783326355135957,,-1.1094556273273155,0
86,,-0.5691208148203859,-2.310174523670926,-0.903411911767506,0.04755093783175883,1.4057682568449765,0
