InstanceId,X2,X3,X4,X5,X7,X9,y
0,,,-0.10069671647152238,,1.5850953690155405,,0
1,-0.7640478266792808,-0.7751885093661547,1.3838471654592486,,,0.9377817100958132,0
2,-0.4230152990413028,,-2.9033675966105537,,-0.6647551187729498,,0
3,,,-0.6892293733135166,,-1.9211697177598397,0.8490878496209407,0
4,-0.029192717790845975,,,,,,0
5,,-1.793237901948804,,,-0.9918343941759342,,0
6,-0.4101690237474203,-1.0550753379742197,-1.0573121426115188,-1.2841172159232188,,,0
7,,,,0.5662934309673903,-0.594763301867203,-2.589322530566582,0
8,,-0.8955772873094923,,,0.9008386879950518,,0
9,1.7047238524908048,,,-1.0437645381422618,-0.2820222513987195,0.4370614140682786,0
10,0.7859275620338786,,0.9321479644857171,-1.3907749632824997,0.7036294400556028,0.9547172918282615,0
11,-0.4096778256057881,0.5773807286511895,0.41657997645061856,0.5214517264724435,,-0.32610716599330797,0
12,0.5996442836503177,,,0.5141079756352317,,,0
13,0.5801237847416596,,,-1.3681591306365373,,,0
14,0.473231418119486,0.3801157017026658,-0.9538965282656604,-1.1117139208901239,,1.2384121578485456,0
15,,1.93340250527869,-0.9245254023344185,0.3666856234780389,,0.5030430543792219,0
16,-0.4966800406239726,,,-0.2432438725994106,,,0
17,0.05884045075428907,,0.43523388100711863,,,1.6702379672463952,0
18,-0.6232753445455009,,2.1029929212298164,,-0.7552617349082162,0.07987626589116034,0
19,,,,,,,0
20,-0.7315872043324777,0.5192371457882969,,-1.9947101667070513,-0.6144326510963358,-0.8212917147310352,0
21,,,0.8348053080337832,,1.2546807306929542,,0
22,0.27022106653053246,0.5047964883429154,,,,,0
23,-0.2909955557622014,-0.36069707745131036,,,-0.9783415957566237,,0
24,,,,-0.12252128995193623,0.08904879291115626,,0
25,1.2619398441592267,,,-1.3383209755915606,,,0
26,,0.3557161779110348,,,-0.9168922564901126,,0
27,,,,-1.2578169026791628,,,0
28,,,0.5269289300912968,0.7062485743569582,-0.14433417373434765,1.8253473598599175,0
29,-0.26552819604223593,,,-1.7079549792970972,1.5029047376470654,0.8055625942056078,0
30,,-0.20626604028430026,,,1.7474021529423067,,0
31,-0.691317237326725,,-0.3494873132852443,,-1.2456303966294113,,0
32,,0.22069200019985757,,-0.10584618983120918,1.8768720495140865,0.470599371522915,0
33,,0.13959069868006047,-0.15881820954119164,,,,0
34,,,0.2072262766014971,0.10371502235089126,,0.5167904613084668,0
35,,-1.3479159515681494,-0.7377545004472339,2.0951500647183243,,-2.0183967142316144,0
36,1.9896603253666842,,,,-0.3023752990070869,0.40575886049421384,0
37,,-2.1582337935601736,-0.1702055412631261,,2.302347729427507,,0
38,,0.08134330488255405,,,-0.592960472475434,,0
39,-0.79097760198306,,-1.3012591695371478,-0.0640448105507906,0.21121101212459678,,0
40,-1.5438801131593642,,-1.3006742772632331,-1.2082868761704475,0.45551889075243523,-0.27293879891034767,0
41,,0.42067595159474785,,-2.1977910207859215,,-1.1525551045206712,0
42,,0.13980049376506484,0.027929744247828493,,-0.553797817415137,-1.1375437952030643,0
43,,,-0.5603119864988866,,,-1.9633075564189648,0
44,-1.2777244224693531,,,-0.7862469087457963,,,0
45,-0.5096870833758702,-0.9095508713432255,-1.198931888313897,,,,0
46,-0.021207747678109335,,0.06664150901758882,-0.678765041369089,,-0.055398692180113514,0
47,0.7507841855626347,,0.9623335283576367,,,,0
48,,-0.49044157374596314,,,,,0
49,-0.33749881528062864,,-0.4928142074431243,-0.24655139039230237,,-0.1381559159204996,0
50,,-0.6226874052116176,,2.614543093939555,0.7334779055206541,0.21662175959544053,0
51,,,,,,-0.80604998145857,0
