InstanceId,X2,X3,X5,X6,X8,y
0,0.3575365158852867,-2.3432619056402113,0.5596962894039177,0.9394693498560777,0.5030968401091914,1
1,-0.7920167907771816,-0.842367934138484,0.24571516951123312,-0.04419480068361748,1.0511086796131768,0
2,1.12013225923654,1.3327782081335766,,-0.10901737133730471,0.12877835273019408,1
3,0.932866346610091,2.0598380015281683,-1.6129902180842572,0.5270697180962234,0.32961333921197766,0
4,-0.6023080180595345,1.5447283608763946,0.5932172125782157,0.43802449701914753,1.204511275020844,1
5,-0.5551857968857017,0.0015085602585323294,1.4811436466626788,-0.21966112236298194,-1.482385050134975,1
6,0.5277284702696486,0.15583822209143852,-0.9948019075832217,2.094665338082445,0.691002118590122,0
7,-0.854775487342927,,-0.48245091128279366,-0.23946975731280126,0.6464301659040527,1
8,0.1436226349585432,0.7502979284867325,1.4474070464881408,-0.4045340239622074,-0.9389104909640118,1
9,-1.4418485745457146,-1.4166667484045508,-1.8152558081043626,-1.0561690000183723,-0.9500180100254156,0
10,,-0.39288195768217343,-1.5762548779641914,0.1658330092370238,-1.961892242675055,1
11,-0.7117855567080416,1.443083008740605,-1.334920766826471,0.6766396723306617,-0.3650574440908685,1
12,1.6059926396210291,-0.1536618307247823,-0.11165729875416829,1.5376439733847305,-0.1058130523703925,1
13,-1.5145109657050797,-0.5597613073905006,0.25155289067650305,0.8251846237263087,0.3381263483970462,1
14,-1.1147406232415242,-0.9232073579131264,0.5944154325470795,1.8271415277179883,1.058442092609689,1
15,-1.9412662910561154,0.34143470998675635,-0.29523047478727005,,1.237292927160557,0
16,0.15257918672208845,1.2299429378606759,0.07507401007744499,,1.8500438785729347,1
17,1.4414778960070702,0.2688322271564248,,-0.4382601962147403,1.9554321006834305,0
18,1.3665057256711728,,0.9046602101137592,-0.806901090380598,1.0528919170355409,0
19,0.8056692388759787,-0.012550938984415044,-0.8894777340366425,-1.6158992125782383,-0.041180143766047554,0
20,-0.03012610576957469,0.6350130762254161,1.1619659136208502,-0.30574829012047444,,0
21,0.5415724540299603,-0.14510730175217484,0.47227797067332505,-0.7081235031603792,-0.4905331589716589,1
22,-0.5081914987468069,-0.4952157620012345,-1.6468437457664888,0.8539263560084511,-0.8894751801852641,1
23,-0.11829349164730663,-0.3604729716559968,0.8907173875904303,0.2352515996854383,-0.5110631825259574,0
24,-0.6269373373395746,-1.0773631364596319,0.3464613307889435,-0.122315939901835,0.14346707728625135,0
25,1.8010063972721235,-0.19441882727705964,-1.1481746800640757,-0.8315439431891614,0.6701164577350086,1
26,-1.5700686335461729,0.9859800963973488,-1.6013808577698323,-0.29677534752428475,-0.33330092818234236,0
27,-0.6916241897094678,0.39553830718990923,-1.0394173465086036,0.49184058998337715,-0.2655737509607294,1
28,-0.23167982904969273,-0.24762589178271124,0.02290180158234664,-0.7125441135282226,-0.9586865863664576,1
29,0.9097566859357606,1.446521594541811,-0.12847425324180264,-0.47753268615963773,0.2076550075850339,1
30,1.1407990966464558,0.12975500218917993,0.41602742720602087,0.430900702712729,1.4567777892218337,1
31,-0.898307497209568,0.7352021778089574,1.2067875420368142,1.0956318078277478,0.371400946267365,1
32,1.1188367533878416,-0.3084641147785133,1.4013915932555556,-0.34676464136892465,-0.1152541836697891,1
33,-0.657647079645054,-0.22696359396577828,0.08949334734261842,-0.6547437769479376,1.4144911683006147,0
34,,1.087483901836548,0.5270561988451719,-1.9472098661136545,0.566639603958831,0
35,-0.1933685157086208,0.35631269474330796,-1.0594562203703703,1.3308304218751097,0.3524322305826219,0
36,0.6374081664217502,-1.6094296123284917,1.5375527217507483,-0.982569112106374,-2.0684934995945583,1
37,,0.649228173125619,0.8798225360378422,,-0.9774655314098105,0
38,,-0.31125584116024374,1.1264461060836972,-1.4171894505781544,-0.18480126979569356,1
39,0.015368639894608455,-0.0006442826601729482,-0.9339718350066835,0.47092110825203626,-0.4068579123707171,1
40,,-0.41226900652571397,1.9447475005653951,0.6490264516280401,0.14555047238867436,1
41,-1.7176898199609196,-0.13496670868541463,-1.2937183017069276,-1.50898131523164,-1.9107080899318925,0
