InstanceId,X3,X4,X5,X7,X9,y
0,0.9486338224949431,,,,,0
1,,-1.0434500017467254,,,,1
2,,0.2411063006295245,,,-1.223254774207143,0
3,,,,0.14696049490701452,,0
4,0.4116196409053295,-0.07132392476214137,-0.045437575551217295,-0.09403473465553544,-0.5519885648743732,1
5,,-0.33161712421648365,,-0.9925737805679127,1.192404330680825,1
6,,,1.24461048024104,,0.010229301452766577,1
7,1.5931106271669735,,,-0.01735693949031517,-0.5640396275510929,0
8,,,-1.0115351967331279,,,0
9,1.2244306714266617,,,0.46125920260304093,1.8233782346552136,0
10,-1.5981091105055654,0.2265117397883382,,,,0
11,,-1.7643136425986499,0.5665039251630606,,-1.1031934647068076,1
12,-0.6234863823369897,,1.8708939744844337,-0.5014559746520365,,0
13,-2.255886610964185,,-0.7458127974745515,0.5493100832963205,,0
14,-0.6055636044092303,,0.4960577380558445,,0.6650952164700554,0
15,,-0.5416387777447317,,,-0.23206576852608754,1
16,,-0.19005311840642153,0.08129034167963352,0.43735754193696624,,0
17,,,-2.0972463681336255,,-0.62858078933258,0
18,,0.12374142520133773,,-0.4003468901490527,-0.24037977337812477,1
19,-0.2436228298308192,0.7359662366190338,,1.3088176984762958,0.18915095552391561,0
20,0.8206292087486838,,,-0.7222313405432289,-0.843528641535276,0
21,-0.621920184181799,1.1381361925321303,0.30254207822143725,,,1
22,0.367314867829378,-0.211804374774098,,1.2310873772345925,0.11704528176440472,0
23,,0.8119501582301285,0.5303988585227988,-1.0898943145465578,0.9484252539184628,1
24,,-0.8115819382428429,,-1.2625110155337407,0.8285604050612769,0
25,,-1.5694390942208696,-0.9473387900828977,-2.0683107755554198,,0
26,0.2138858997418658,,,,,1
27,-0.9390196048040277,,,,-0.8307928615000644,0
28,-0.6358048943085002,,1.3849350103977172,-0.5249208532246625,-0.1277357603466475,0
29,-1.2171237223889142,,,,-0.022396353330138122,0
30,-1.716744853894926,-1.8575657899711722,-0.19855094610525575,-2.4624400481696673,-0.04057655187234546,0
31,-1.7419742064941963,-0.40915001029886117,,,,0
32,0.7674298609159306,,-0.5822205826168964,0.5258393020061218,,1
33,-0.5856081740246726,,0.2413372789305006,1.3120947533716745,-1.0931699049069372,1
34,,,,,,1
35,-0.3858858831720524,,,,,0
36,,-0.003984396856608372,,1.6511032115400175,-0.9302602597050266,0
37,-1.1820881894457091,1.4814692368773799,0.38269965489450974,2.242789767121333,-0.8395382027617921,0
38,,,,,0.041706718763534927,0
39,0.5472063657336347,-1.4160389210067068,-0.31226663074142624,,-0.4655210716688975,1
40,,0.3110755291111522,,-0.8169373141269684,,0
41,-1.0913756899904417,,,-1.6712162881489638,,1
42,-0.17362816481659152,0.9954764622751375,0.6735964817589359,0.0013829879473393541,-0.016964101643802177,1
43,0.206498976014209,-0.16253482616414805,,,-0.20965438869450218,1
44,-0.5991698666744669,,0.11734540153459916,1.43149984031659,,1
45,1.2176055794271985,,0.6311892853598731,-0.8087614875914645,-0.20000231142676436,0
46,-1.1828692675706751,-0.2347067230448882,0.31545580263619644,-0.1585163893070905,-0.8421163103882713,0
47,,0.26686644796236164,0.029559270490810984,,1.7989943324567395,1
48,-1.5057420375313253,,,,,0
49,,0.24901605435242924,1.003858868148328,,,1
50,,-0.8160376569247266,,,-0.20602738391492176,0
51,-1.960087658190488,,-0.869517811206998,,,0
52,-0.5635662530804952,0.21418948678288993,-1.2437726071428385,0.18145655494219876,,1
53,,,,,,1
54,,-0.858965072053375,-1.2591312746532872,0.980200795088732,0.05671676773330582,1
55,,-2.585524497060418,,,,1
56,,-1.1111191224352561,0.07559444700111252,,-0.04690948209878974,0
57,0.6268793842118341,-0.18089269437762162,,1.3632468212970086,-0.4315619045178549,0
58,,-1.2826590838060181,,-0.6626845142307977,-0.23826757720639352,1
59,0.48638714881759315,0.18776608858325505,,,,0
60,,,,-0.210031654236336,,0
61,,,-1.6654481663788447,,,1
62,-1.3780446400652115,,,,2.781323994192926,0
63,,0.5281137380635889,-0.2181563279853944,-0.5568663646174413,0.21244294222833865,0
64,-0.6690191001398259,-1.2181943551509158,,,,0
65,,,0.8028897738865525,,,1
66,1.340613794276834,-0.21852759939731978,,1.4689063008559338,-0.4398076013333839,0
67,-1.0645318549477294,,,,,1
68,0.03801962693415014,-0.5037389248055546,0.7252676501329193,1.091920541511427,0.7474565960256021,1
69,,,-0.2387879494971337,0.04335998091251924,-2.1349936146946553,1
70,,,,-0.47520120304270475,,1
71,,,,,,1
72,0.633369466251548,-0.12889314777543914,0.356618420340671,,,1
73,,0.4195236905401402,,,,0
74,-0.07836009981836602,,1.1180176443040057,,,1
75,,-1.0497945424030293,,,-1.8157287579694865,1
76,,-0.2588503604780214,,-0.02475295657646501,,1
77,0.40286737129312056,0.7054182802117074,1.58496008279902,,,1
78,0.604113895007716,-0.3591051846238881,-0.8230529462605872,,1.31042504888306,1
79,-1.1652832902154187,-0.5745449261502363,-0.4632063435115425,,-1.13269164804887,1
80,-1.4028329086898965,,,0.12506397877343467,0.6349441473312044,0
81,0.568600032998448,-0.5645473416247666,,,-1.1885714237011533,1
82,-0.8023468753668795,0.7638014024050199,,,,1
83,0.65543516634827,,,0.2910714584924926,-1.8521179938018146,0
84,1.4205657662338955,,,,,0
85,,0.8931993737191452,0.21700179855236423,,-1.5786005176351343,0
86,-0.5933740994139065,0.5688128714588808,-0.08946208598134535,-0.8911519415182829,,1
87,,0.08963098881734567,-1.1520275354184075,,1.001037182493966,0
88,,-0.6636476369251799,-0.32606571810480056,,0.08980832434594892,1
89,-0.9999158998449771,,,1.369950907993644,,1
90,1.2785587301483106,-0.2804661045223679,,,0.20685425487034,0
91,0.8607145745634186,,,0.7976871468654455,,1
92,,,-0.9157014604034539,,1.0412276392257744,0
93,,,,,,0
94,0.14221975018752717,0.631906114316637,,0.44845536685559395,,0
95,0.42127215970462517,-0.02128633520408212,-1.5390249404862715,-0.7405383699026149,,0
96,,,,-0.5457361306020546,,1
97,-0.8954135021555806,1.1226859458880598,-0.1717788807277071,,,1
98,0.8349608431680073,,0.33546916198544624,,0.5852435519294705,0
99,,,,,0.056104494803576606,1
100,,,,,0.17489034738771855,1
101,1.1948209846711737,,2.500626051107751,,,1
102,-0.7774767651054701,,-0.7898111840714379,0.34970237292712225,,1
103,-0.6354175889426509,1.074207884748889,,,-2.1168527691892516,0
104,,,,0.22483540424935725,0.1428253158471538,1
105,0.5308897919639493,1.2984594110763834,-1.6539789438246784,,,0
106,,,0.40298758016243247,,,0
107,,,0.34364922336165993,-0.4129217066745675,,0
108,-0.7437848659300696,,,,,1
109,,,,-0.46935158720073666,,0
110,,1.077761236755936,,,,1
111,,-2.4889711819729015,1.548710393237485,0.6636335341216613,,0
112,0.5689456783384704,,-0.2981163643340401,,,1
113,,-1.0287074909146876,,-0.35857393955241235,0.5461328302881922,0
114,0.7077602921248599,,-0.03875558740487261,,,0
115,-0.09899345627448732,,,,,0
116,0.6808093211687473,-2.549577498908477,-0.42837014056574263,-1.625116859339853,,0
117,-2.083914524180525,0.31232351152857823,,0.8513318914375155,0.1977705646980215,0
