InstanceId,X0,X1,X2,X3,X4,X5,X7,X8,X9,y
0,0.05056170714293955,0.499951333237829,,0.6935985082913116,,-1.5845772351121241,0.5985751739673772,,-1.1474766329454797,1
1,,,0.42507239648702144,,-1.1568162609191428,,,0.7233416087478579,0.046135567230164806,0
2,,,0.15989293507262803,-1.2089481591289206,,0.39429521471439166,,1.6357475418015288,-1.3609655918364936,1
3,-0.6512258333298,0.5424513084033299,0.04800624719068911,-2.358073633011557,,,,,0.7965118987249309,0
4,,0.509919782970217,,,,0.8020866136293581,,,,0
5,,,,0.035928051415857754,,0.17941071435718353,,,0.30044554294822756,0
6,2.476584161449852,,,,,-0.9617768011022458,,,1.990083016332528,1
7,,0.24266015856716014,,,0.7952339492930321,,0.43027133125845984,0.9346500630468874,,0
8,-1.0971218835498175,,-2.379775273987008,-0.6076836914911097,-1.0752900903037375,2.0224050665922606,-1.5429290505926692,0.8708417789331119,-0.17521052684875305,1
9,0.04860300668938603,,,-0.37444491650627654,,,-0.1714646096186858,,0.2808646754181217,1
10,0.7382471112975459,0.6507532310220859,,,,,-0.33617983963528897,0.08126377095000947,,0
11,2.0321793255564504,0.42584671305274363,-1.6829648888583426,-0.43388637923051115,-1.4162275302358232,,,0.6135326281126559,-0.21015656295939672,0
12,0.408058165728342,,,,0.7182743889567151,,1.026454968872454,,,1
13,1.0409063667950138,,,-1.168290282099549,1.1283733315399176,0.1808333132933886,,,-1.1251145907071787,1
14,-0.8529512801266511,-1.1045746143949728,,,0.03863521297931748,,,1.4012768937731703,,1
15,0.11492217981461954,0.2123702873739759,,,,,,,0.18428475762614724,1
16,-0.4011768175804327,0.8951043772209051,-1.4958523645400124,,-0.11941144147427377,,,0.05517757040402111,,0
17,,0.5080733000638405,2.203564018730217,1.0776343302296136,,,-0.24125867389219266,,,0
18,,1.0536004039064024,,-0.3706021899672946,-0.4635449705682646,-0.33145255509521593,-1.3500397240230495,,-1.971753076402296,0
19,-0.927082194592078,0.3437414502444053,1.011561741825199,,,0.04947654298066868,,-0.48287868607678786,-0.9854184610505135,1
20,-0.4726628155357138,0.0962679439289491,1.2292133951136988,,-0.3994142762716403,,2.125322152815616,,0.4579062166073701,0
21,,-0.6801162405590278,-0.19457399322893792,,,,,0.9817106626077918,-0.23596711644264684,0
22,0.18362631874731677,0.1978690014898948,-1.306538672323684,-0.3108709155936917,-0.9909132208147385,1.9152515727676838,,,1.1560560628692689,1
23,-0.19000183447865926,1.7454445064179225,,1.672906428529285,-0.3952594511531999,,-0.09634523745028506,-0.9238073349289707,1.1933685110687036,0
24,0.6574641594463078,,-0.4003929858812219,,,-1.92979534480279,-0.30046530679382694,-0.7442297007400367,,1
25,,,0.05705716334610017,-0.42976675474571086,,0.773999258696345,,0.7130867998080886,,0
26,-0.38622864109822963,-0.17271986273617881,0.8983490183938353,-0.019636220812203332,0.2426731978095983,0.4228484666967025,0.3279391131716732,-0.27680915818467416,,0
27,0.5018102535036364,,-0.2073539378948809,,,,,0.06503489364580199,,1
28,,-1.0333501695464427,,1.4945570010033784,-0.7784218204335385,,-0.46524873269584993,-2.2020645785769135,,1
29,,,2.777134678574679,-0.07526575436784813,1.445932861713138,,0.6325144631085122,,,0
30,,-0.4987207248525505,,1.9378714030365307,0.6088372193051501,0.0975389955199564,1.4001607999087358,,-0.5461849881158446,0
31,-0.38478663889436254,,1.1923650263847168,-1.1950620591460468,,,,2.704963428545874,0.09005405825364345,1
