InstanceId,X2,X8,y
0,0.3466470259584332,0.9619662435239706,0
1,0.5195923334228199,,0
2,-0.2673468719807767,-0.3958504784847716,0
3,0.4441642252501767,0.06047568946900326,0
4,-0.3011121828823527,1.25711155911404,0
5,0.10206317174127476,-0.07919291510571194,1
6,0.42554449717451215,-1.059934418344483,1
7,-0.9459284800226094,2.228303669131074,0
8,-0.7707586025291184,-0.10794441929349567,0
9,-0.8235449364059031,1.1318800567081948,0
10,-0.2892395612805374,0.16659304431549957,1
11,1.3276201949770978,1.7980437285938045,1
12,1.3207098662901242,1.3901609237234258,1
13,0.9522180589861305,1.1416117619593962,1
14,-1.0563419024753817,-1.6611118316548399,0
15,1.6254395305810996,-0.11488017769290147,1
16,-0.33460856598102673,-1.0868408055609085,0
17,0.6952506029586852,0.7445391220360599,0
18,-0.566038617268049,0.8458479410609631,1
19,0.3029983729024611,-0.1730500763768692,1
20,-0.21422979362734057,0.9567826299782567,1
21,,-0.606263743448172,1
22,0.8371916518474171,-0.30507085833292136,1
23,-0.62933550990856,0.19947016164937126,1
24,0.32516501143966753,-0.18784529435512168,1
25,0.866146062412658,0.11156179366801267,0
26,0.2600629937136962,-1.3560484000029438,1
27,-0.28196824754812566,-0.4679319551172239,0
28,-0.7311801491988206,,0
29,-0.6266929218528405,-0.2874992502197133,0
30,-2.23089369261648,-0.0609122941224951,0
31,0.8781262073973926,-0.2776398415638429,1
32,0.6927570208087164,2.6069716969772734,1
33,,0.2633066435390925,0
34,1.8916260908129587,-1.0044411840564822,1
35,0.15663078390414056,0.8674001645715297,0
36,0.9404704701985402,-0.1544611544503358,1
37,-0.6237365518801561,1.4570709208806178,0
38,0.15108868691312427,0.7010497098234603,0
39,1.3626721838238418,-1.2972759973910417,1
40,-0.2702476610495724,0.05942134595711955,1
41,-1.2662866655261464,1.4741342459983928,0
42,-1.0325152214533313,0.1333473395409232,1
43,1.036118986189869,-0.28670965415622085,1
44,-0.21746642227768126,1.8052402509752183,0
45,-0.7301409246159173,2.0173571120778075,0
46,-0.9540805314557624,,1
47,-1.84439391946325,0.6377884410999309,1
48,-0.19987320946071213,0.163038757293401,1
49,0.4921641629445379,0.12836963186810482,0
50,0.36294597414919627,,1
51,-0.47647366971327193,-0.5121111292571607,0
52,0.31360232290178697,-1.7718487678617683,1
53,-0.07052430352650257,1.671829792472959,0
54,-0.2931655767587771,-0.10860577398632562,0
55,0.39897461510966964,1.2933724067162466,1
56,1.0763606701360655,0.23705476874049666,0
57,1.9750856131833152,-0.52594858355679,1
58,,0.07219975422200214,1
59,0.37029936015961334,0.43833666395001303,0
60,-1.1150562279992196,1.7129502393094447,0
61,0.21677155098210882,1.689718235353991,1
62,0.8402456156624236,0.7681293327815034,0
63,2.0873231394457963,0.5941997180643404,0
64,,0.6558328837169121,0
65,0.9593994981524758,,1
66,-0.6315572785619371,0.49388575433301757,1
67,0.08364253816001378,-1.3193103689265595,1
68,0.5221472592923545,2.065631485276647,1
69,0.3228941773010577,-0.5994933830230014,1
70,-0.19426256718872878,-0.19255553355919391,0
71,-0.7985815639013557,0.3916431706400745,1
72,0.38198766692356445,1.6031148711383327,1
73,-0.5448946745128649,-1.5986023453574467,0
74,0.33476782983247727,2.8630490003562787,1
75,-0.6970774865068928,-0.5486206592063712,0
76,0.037460089346239143,0.03654111932213488,0
77,0.2800152279506773,0.09830568396495094,0
78,-1.2001151766524238,0.06464349818732995,1
79,-0.5894756093188623,1.681921369045491,0
80,0.47026055593952787,-0.9744866833317466,1
81,-0.3529088606381569,0.8276239088129935,1
82,1.5994479156924755,-0.7203041418077116,1
83,2.9291938790591585,-1.1746911207840771,1
84,-1.1737395981920915,0.6204824559668891,1
85,0.2257293757720891,-0.6267476999512341,1
86,0.7823953865171978,0.599607909540146,0
87,0.5541909695096395,-1.0630675604682798,1
88,-1.0257816644619453,1.433963427947681,0
89,1.2619855225511356,1.4654322631708634,1
90,-1.427861023656433,0.8291871145622332,1
91,-1.2587775977232314,0.584733189780317,1
92,0.5195605432110212,0.15328531998236158,0
93,-0.8154636374944495,0.010011661585098607,1
94,-0.32847516801482785,1.3705018932421509,0
95,1.0275566866938768,-1.4300503410024181,1
96,-0.8089518397067869,1.2888151930414058,0
97,0.5990441689447038,0.5161729343498034,0
