InstanceId,X0,X1,X3,X6,X7,X8,y
0,1.3292121726491863,-0.770033452004849,-0.990810386640961,0.5644168515196336,0.29572188762233814,-1.626404233310685,1
1,0.6788047990250634,1.8892727314152815,0.10401119568373923,1.4534246664060821,1.0577374355811098,0.16556160715827276,1
2,-1.3369356857829062,0.5628611367075439,,,1.627795744482153,0.35449278572224,1
3,-0.3856835127679468,0.5198180007843201,-1.325963145762744,-0.12981993743229778,0.6315229493643316,-0.5865380642949874,1
4,1.26410336557194,0.2900347818773773,,-0.021853327333316703,0.04684071386280813,-1.6287528591260565,0
5,1.700972705419218,1.0613297552347802,-0.43598857024414683,0.10878895891483167,0.036766928625713895,-0.5389634065956826,1
6,-0.7119517569571985,-0.23700096927712042,-1.8823518964968178,-2.576858800271579,-1.2249234418178248,-1.1567518598600657,0
7,0.9842571478712101,2.2261593700434013,-0.33377767276877235,0.6847099963471631,0.029462365129886883,-0.8524749203932612,1
8,-1.6301986313778172,-0.23503432416242362,0.6584796131542117,-0.12852265103175678,-0.9732791888993763,-0.6944487837507205,0
9,-0.5796082606800935,,,0.9992619316735599,0.8723360984390668,-1.867980295007724,0
10,-0.12851477512754178,0.8417064468680868,0.4671852029951642,0.8119091064621441,0.0935025894555411,0.4756209533798616,0
11,,0.9928570096106228,,0.6694890330042581,0.4913520200000967,0.007674397333291122,0
12,-0.6552124532387871,0.13278950399418069,-0.35384132845206656,-1.155115764212947,,,0
13,0.570318296654443,-0.7911253080511192,0.3448442650419605,0.7407515304460516,-0.5887673774939233,-1.8177430219113697,0
14,1.1335528606303191,-0.44158232455717217,-0.42676814653861583,-0.17446249236541267,0.7342681216343001,0.309564637534763,0
15,1.8813926313024596,,1.4063444422586815,-1.0214381714302612,-1.4910681673374948,-0.9967605335040618,1
16,-0.9147428420502487,1.002739008380571,,0.08047741053010074,-0.16226000890266468,-0.018717079806139843,1
17,-0.16982083183882923,1.8426112186273857,1.38814214083999,1.228245612966528,0.48369351016118173,,0
18,-0.6654247373644626,-0.8539997533293233,0.010068004378462102,-2.8700961013955135,0.3517101159912871,0.2654896785171297,1
19,-0.5776982231470666,-0.4053820254616016,1.4272715296416023,0.10743111279664143,-0.21321305948855895,-1.1314846868411803,1
20,-0.8023315696287818,,-0.47087389938209995,-1.3006944474519206,-0.5881257055452302,-0.6567005787062732,0
