InstanceId,X0,X1,X3,X6,X7,X8,y
0,1.3292121726491863,-0.770033452004849,-0.990810386640961,,,,1
1,0.6788047990250634,1.8892727314152815,0.10401119568373923,,1.0577374355811098,,1
2,-1.3369356857829062,,,,,0.35449278572224,1
3,-0.3856835127679468,,-1.325963145762744,,,-0.5865380642949874,1
4,,0.2900347818773773,0.8039058889400287,,,-1.6287528591260565,0
5,1.700972705419218,,-0.43598857024414683,0.10878895891483167,0.036766928625713895,,1
6,,-0.23700096927712042,,-2.576858800271579,-1.2249234418178248,,0
7,0.9842571478712101,2.2261593700434013,-0.33377767276877235,0.6847099963471631,,,1
8,,-0.23503432416242362,0.6584796131542117,-0.12852265103175678,-0.9732791888993763,,0
9,,0.8711061136342935,0.42335944188313107,0.9992619316735599,0.8723360984390668,,0
10,,0.8417064468680868,0.4671852029951642,0.8119091064621441,0.0935025894555411,0.4756209533798616,0
11,-1.1187604185045605,0.9928570096106228,-0.38209215983318606,0.6694890330042581,0.4913520200000967,0.007674397333291122,0
12,,,-0.35384132845206656,,,,0
13,0.570318296654443,,,0.7407515304460516,,,0
14,,-0.44158232455717217,,,,,0
15,1.8813926313024596,-0.22638932942185608,,,-1.4910681673374948,-0.9967605335040618,1
16,-0.9147428420502487,1.002739008380571,0.8262023349433257,,,,1
17,-0.16982083183882923,,1.38814214083999,,0.48369351016118173,0.032409051928869885,0
18,,,0.010068004378462102,-2.8700961013955135,0.3517101159912871,,1
19,,,1.4272715296416023,0.10743111279664143,,-1.1314846868411803,1
20,-0.8023315696287818,-1.775167628654129,,-1.3006944474519206,,-0.6567005787062732,0
21,0.319814812195142,0.8065819661428494,,,,,1
22,-0.25946233680211117,-0.992228655414407,0.7307601725042754,-1.299855009453576,,-1.0939998901976413,1
23,,0.15253022628320623,,-1.0135694530504422,,,0
24,,-0.9429904084554832,,-0.3449005148595564,0.2486593479676312,,0
25,,0.9824955498097452,1.330137164949431,0.09133305096460433,-0.2241076175101588,0.4994848461409986,0
26,0.9269184970072445,-0.7633004277108675,,,0.18104290366345627,-0.023671047728739902,0
27,-0.558543346708194,,,,,,1
28,,-0.22020481138894477,-2.8060711629034016,,,,0
29,0.4804032402972096,,2.194095915608356,,1.3477941362643668,,1
30,,-1.1445778176392172,-0.20667065309327695,,,0.20151382296557643,0
31,,-0.5649371498181458,,-0.28216289812480594,,-0.08713481309443664,0
32,-1.0860284656229937,1.3130515637597335,-2.453682213743679,,0.852987950377505,,1
33,0.46824580180607345,-0.34587145818125453,-0.48844490770007787,0.6592870507110802,,-1.6591592291401522,0
34,0.5743834024461237,0.47258284573054476,,,,,1
35,,,0.854915702848603,0.678757357276228,-1.2669606683581327,1.2723956350201495,0
36,-1.6830235323310232,-0.34042667738352833,-1.0258915701349611,-1.016992750799882,0.08006897647074739,1.1049927216922149,1
37,,,0.31875434217979853,-0.6798922956652305,-0.36611554918966177,,0
38,,0.5615646911246994,,1.5628515146382416,-0.102255109153167,,0
39,,0.38395496483071934,,-0.5384124987517648,,,1
40,-0.11237268021974596,,-0.6921130886109302,1.1500178284634375,,-1.755729719408576,0
41,0.8561550735926912,,,-0.28086989745454355,-0.8693886526932594,-1.956220259682112,1
42,-2.8184645825621804,,0.03583678932047526,-0.8345077594427732,-0.6619220514818138,,0
43,,1.0298824083162526,,,-1.5632406331818736,-1.176987735049618,1
44,,,,-0.0667099896204725,,,0
45,,,-1.594987047453533,-0.09731099921420384,,,1
46,,-1.2446006492570683,0.6764166490379356,,,,0
