InstanceId,X1,X2,X3,X5,X6,X7,X8,y
0,-1.4633506528116793,,,,0.9188215029985862,-1.1036321011232655,0.6264934563160779,1
1,,0.5877522145087705,,1.0559724138266329,,1.0646765880680524,1.5201295878480097,1
2,,-0.6460736127135367,0.3373250015283134,,0.36305909471810166,,-1.0885495320032412,0
3,-2.4900303929687926,,,-0.13671323769795202,0.1019789267861807,-0.2509295364666143,-0.07881230442561955,1
4,-0.6389080723741918,,2.1061457563160624,-0.4799497928864653,,0.399588542182945,,1
5,0.5369099947820489,,0.5557156295292124,,-0.9411060922295671,,,0
6,,-1.0530850227875874,,0.09448730934505113,-0.31482333537516644,0.49031471710457103,,1
7,,-1.3760569578246407,,0.5355222083914463,1.1599980399623604,-0.16500504935035115,,0
8,,1.0068883992380984,0.7821562548348514,,,0.32960342532297615,,0
9,-2.7695329546980534,-0.4921775940612937,,0.8693451743138693,-0.21676420571197516,,0.6897133944986947,1
10,-0.6465445797540491,,0.21495012914782055,0.10441917096016855,0.31157204649746634,,2.2005489703095664,0
11,,,1.0795408005699312,-0.23412953751727705,,1.2584231596210713,,0
12,0.38396964549327156,0.4332145597718389,-0.06349586974156621,,-0.8150686742495701,-0.5659532901049587,0.12813734577116068,0
13,0.11094240582815568,,,1.0588102841221323,-0.5548353456830388,,,0
14,-1.265404819500651,,0.7816050343713158,-0.47273594983298806,,,0.3599392990103811,1
15,,,,,,0.42227205497657416,-0.2779182274853208,1
16,,-0.20728163878655576,1.3639156438886464,1.8754584325774666,0.04365758456415513,,0.35039678739089103,1
17,,-0.24844720575027407,1.2594693557078551,-0.06197856067814725,0.44882856590542086,,,0
18,-0.4024577965169344,,2.0547271271926952,0.3200196492985397,0.6022918868825278,-0.15681188795683648,,1
19,-1.3872156973903724,0.5561306284336304,-1.6045775251329262,,0.4834111474928066,1.4424543393958509,0.3493432353943182,0
20,,,0.34232615831910307,2.3809006642957966,-1.5313913088414703,,0.9230467703189371,0
21,,-1.5179956911064751,,,,-0.7483285175096438,,1
22,,0.20167467968002029,-0.8292476507474488,,2.8479994524471453,,,0
23,,0.8303745312228002,,,2.4680659506922127,-0.6956977879726147,,1
24,,0.46415616601290044,,0.3211588794974383,-1.384997859550715,-1.2335195912390966,-0.17358295982126246,0
25,,,,,1.2086753260546657,2.5852365780049107,,0
26,,,2.083497572390308,,-0.5097245425708529,,-2.190004786961094,1
27,,-1.221587686554133,,-0.8691208699685485,-1.0107970218272602,-0.5758914159410713,1.5600013280631035,1
28,-0.67191294140693,0.19582619020700845,0.35623911399344516,,,,,1
29,-1.0049873946653156,1.7033394825586805,,0.7881293809163665,1.4706925389285985,0.050537465397583754,-2.637189727485844,1
30,,1.4883067613630192,0.555250500461632,0.8899217429608731,-0.6220069690602398,,-1.5847592401327215,1
31,,,-1.4104460752841341,0.07606896148131298,,,0.4578874473534093,1
32,-0.43364300048131293,-1.3998816617903123,-0.1725269283067118,,,0.6742533912834385,0.6342619742804118,1
33,,1.0059185489944946,0.1440979336539006,,,-2.179376225488025,0.17086725764233976,1
34,0.4710488877349056,-0.21102865020139655,,2.119756172601666,,,,1
35,-0.7836556467610869,,,1.053357626996108,,,,1
36,0.23495533014516845,0.4404572355217955,-0.6323298068105478,,,,,1
37,0.07879137777686478,,,1.5154619000831333,1.1009583270451124,-0.46328335248466956,1.5051511735532472,1
38,0.7259267398106225,-0.23115038739277588,,,-0.007936398126124311,1.9494584474320533,,1
39,-0.1714595353160214,0.6093946113959583,,,,0.6570645183413434,-0.14710962625111085,0
40,,,0.4396532451023807,1.2414142865706383,0.4953530364644659,1.22814372962711,,0
41,-0.9638528805278703,,-1.0994051201719863,,,,-0.1629517124346092,0
42,-1.7378928801000664,,-1.4738663698875158,1.2146394654615116,,,,1
43,,,-0.03819339650444461,1.6530761244337981,,,,1
44,0.3633371105722878,0.37689694810341706,,,,-0.14518917913833135,,0
45,,-0.1228118304324165,,0.17388692052406757,,0.4165698124453573,,0
46,,,1.4644612797588041,-1.117012914627494,-0.3206894435410604,-0.47747678382102443,0.10716393390643933,0
47,,0.36987955168309933,0.28449443914305134,-0.365974103998227,1.2146732401641143,,,1
48,,,,,,-0.4883121018110722,0.35212970376042246,0
49,0.7187715972202309,,0.4567597312226287,,,-0.012313622679086436,-0.24972538897844557,0
50,-0.06703517482289269,,-1.6394767783056594,,0.5763764038593598,-2.615821710366652,,0
51,-0.18304390101982593,,,1.2533193092352666,,0.7328988339291814,,0
52,0.5494526965039775,,-0.12034974909504971,-0.5438136322527163,1.1522428060479135,0.8723041604494266,1.0230715539119402,0
53,,1.6150771223803178,1.8517815687953394,0.5268755715356906,,,,1
54,,-1.3966491219662824,-0.5462203335572208,,,,-0.011791046662724257,0
55,,-0.38320823387241465,,,,-0.7375326264912944,0.15752906651812704,0
56,,,,-0.318135047990266,,1.1851488659797602,,1
57,-0.05393205885612273,,-0.8939761565015488,,,-0.9595779069819527,-0.023248790059191567,1
58,-2.367237786016202,,-0.6590142863865239,1.499997636805669,,,-0.9083533978951406,0
59,1.0702521119431216,,,0.5149331104086617,,0.05997952404914596,-0.5435772820790199,1
60,,,,0.7706583506233909,0.7638221032244638,0.15560308966294054,1.3768365250154493,1
61,0.969694787143856,1.707619003516988,-1.2897870980163566,-0.39061449038407076,-1.4389106655220505,,-0.44435442159249555,0
62,,,,-0.7413284122186999,,,,1
63,0.8352348323008917,,-0.16324962066417234,1.3229438851682154,,0.016465964282848737,,1
64,,,0.3199529047180275,,-0.4031433251138605,0.559454121185098,-1.0404310754203467,0
65,,,0.14004419782803595,,,-0.38907096606906527,0.20169662303096683,1
66,-1.215133993133574,0.9067558128739053,-0.9883905499075187,,-0.3321166176755923,0.16213604975518237,,1
67,-0.5068843475888573,1.076133763539293,,,-0.7370548618403652,0.8535358358934968,-1.684741190452105,1
68,,,-0.4284037270885836,0.5765288476585404,-0.8690165355897146,-0.8443650845194745,-0.1336219217635102,0
69,,,,0.7421861411947842,,0.57239843108399,,0
70,,,,,-0.06090535570916611,,,0
71,0.9161894801442552,,-0.3052248636826421,,,-0.9820013193118153,,1
72,-1.0108783375993964,0.3596611385149927,,-1.2078181782518553,,-0.4103312272424245,,0
73,-0.640384818853062,,-0.21744642816586324,,0.3651703600028618,,0.8137705067476648,0
74,,-2.2165375540494923,-0.5266201582253733,,,,,0
75,,0.18196102680456125,,-0.16805776552705695,,,0.6215008814511274,0
76,0.8179877699736737,-0.7297553026056084,,-0.40218459718937416,-0.504916222079421,0.2685518245736116,-1.2043289137405224,0
77,,-1.501622935921455,2.1956121257909187,0.560099456210756,,3.0579420997930113,-1.576856198745271,0
78,,-0.3296399142649593,-0.9412776994696269,0.5557243834979229,,-0.27658701727629964,0.4893214513336906,0
79,,,,,,-0.8870392126328493,0.4890588438595224,0
80,-0.13392741211743583,0.12567423541497608,,,,0.6667772543740952,-0.959677164637929,0
81,,1.4887629977375567,1.6599703654821611,,-1.4685192182826898,-0.5959972635595405,,0
82,2.1769427569495705,,0.8617088190293145,-0.4987588335849492,0.20847165206642115,,-2.1774730144627195,0
83,1.1683984893137451,-0.06726135161464834,-1.2696258490377443,2.1938085225586077,,-0.3696644698657444,-1.4002144206519103,1
84,,2.105136454274627,0.6040063411577455,-1.0488599815791564,1.514290676583144,-0.4136265621031264,-1.3132841982383647,1
85,,-0.1287034783107295,,,-2.312390817337217,-2.1936041989783615,,0
86,,0.733786070559927,0.6440789188836601,0.2341783922614249,-0.15132422280284713,,,0
87,,,0.055319076690871605,,,,-0.26850446812203865,1
88,,2.571603132926313,,,,,,1
89,,,0.7937685728006818,,,-1.1428238570471254,0.5631913902068308,0
90,-0.3544804018158256,0.5097557792293007,-0.9187725342667257,-0.18566687303505075,,-0.9900290832845805,,0
91,-1.022676917824493,0.5038554211820272,,,-0.5408418456021409,1.1464948737289071,-1.3240737819849426,0
92,,,-1.8944641293055573,,,0.09458387928735662,,1
93,-2.1609010065978382,1.5219374992405847,,0.6713747821987422,-1.297361603932685,1.4154980717241665,-0.6260510948186685,0
94,,1.4023610678476433,,-0.07356619575765996,-0.7065629049960425,-1.136614187455244,-0.7926419698115003,1
95,,,,,1.0079781067192588,,-0.5336462345541957,1
96,-1.4535833472558757,,,-0.15529305057244785,-1.6864378166766292,1.7300005968520695,-0.10454949526393421,1
97,,,1.203140059719446,-1.7686358524646664,-1.7758649435155844,-0.2516697876866408,-1.6801942342960885,0
98,0.43229130910371405,1.459053325951249,0.9432439007415238,,-0.8712886933429824,-0.37912319861168564,,0
99,-1.0094954966261893,-1.1201699436906731,,,1.0937121601376798,,0.49826401340300613,0
100,,,,,0.5149423697264555,,0.2155375439897134,1
101,-1.7399658466492938,-0.0019110432662358967,,0.9791607069444566,,,1.5459347617664543,1
102,-1.9119577523625424,,-1.3094435227339873,,,0.5518258790246916,0.9658874509999585,1
103,,,,,,,,0
104,0.22084725552475395,-0.4732565415475839,-0.5424642352038754,,,-1.0119519858095538,-0.8930840640209431,1
105,,,0.03947330630882252,0.18719513326538006,-1.3344971285029845,,,0
106,,,-0.2693444839794681,-1.1837156426773938,,1.1875277241976188,,1
107,0.32658675131065873,,,,,,-0.03153719185838912,0
108,0.8086997056445777,1.0424475101227972,-0.4265131110595845,,,,1.079024335260474,1
109,,,,0.8020147403058028,0.3202498398297055,,1.1453295247856135,1
110,,,-1.0142540650657552,,,,,1
111,-0.7035898408278344,,,0.24482104421608086,-1.3250670625752878,0.5266547096842209,,1
112,0.4501627741919502,,,,-0.27129150822125303,,0.6610701794625254,0
113,,,2.7431844016768605,,-1.5180850283110932,-0.00043041413406394685,,0
114,0.11907631326220852,,,,,,0.23455888609886405,0
115,,-0.8502753933391387,0.32680867116988443,,,,-0.015596325277378115,0
116,0.0983631228257604,0.10341124133240268,,,-0.01958136783443427,-0.6792237323510051,0.6476228923806194,0
117,,-0.8222707627106162,-0.09462614842711682,0.7151973286863504,,-1.0606946513222304,,0
