InstanceId,X0,X2,X5,X9,y
0,,0.0328201636785844,0.00206557290594813,0.6004985159195494,0
1,-0.6254289739667597,,,,0
2,1.6506996911864755,-0.3871399432863881,,-0.41647431852001854,0
3,,,,-0.3294137519130651,0
4,,0.5680618873279819,-1.803098658479741,,0
5,1.9120188623319405,,,1.1930859223440107,0
6,,,-0.8898568610207493,-1.1799820934582053,0
7,,,,,0
8,,0.4155026142980106,,,0
9,,,,,0
10,-0.8644899915857458,,,-0.4581267928860093,0
11,,1.0559482991645386,0.18290070161476676,1.7475772393486444,0
12,,,0.7813018110504925,0.2836364238347902,0
13,-0.6169219490904727,-0.520972335304312,,0.3733307838166882,0
14,,,-0.5149272227037109,-1.5361022962124746,0
15,,-0.19385631695423103,1.7143802468690919,0.9805569848379664,0
16,,1.8600556722271453,1.1122904856590823,-0.8122085814317389,0
17,-0.8170802468288473,-0.09098126603276784,,,0
18,,0.30068041502290827,-1.8538058715077061,,0
19,0.27343881793102437,1.0824067597232148,2.063795551062848,,0
20,,-1.441543716638465,,-0.17218328655595963,0
21,-1.137136788165199,,-0.5732742515495193,0.592385242601458,0
22,,,,0.7185567601798368,0
23,,,,,0
24,-0.13278753523879958,,,,0
25,,-0.18536053915171957,,,0
26,1.2446417729678254,,0.06257636634668023,0.6391131659040538,0
27,-0.012994471457617379,,,,0
28,-0.5877543839497932,,-0.08906461881002403,0.8857208066664711,0
29,0.4921444591748181,1.2820926250177223,,-0.6025106149433088,0
30,0.32974984812772645,,-0.14826702394121333,,0
31,,1.3462892764595866,-0.6144791634802568,0.3043071699288759,0
32,,,,-0.24095421610563522,0
33,-0.26026392267687554,-0.68700924339027,,,0
34,1.7826292596410553,,-0.5897624660822641,,0
35,,,,-0.7857112844496886,0
36,,,-0.7866055231886101,-2.213669761648418,0
37,,0.12199862323379705,-1.1897500046585723,0.5397384919420447,0
38,0.9263017979429656,-0.3086042386373781,,,0
39,0.1593575124787956,-0.8850449385797408,,,0
40,-0.06000144301868187,-1.4317041146192901,-1.6182690091954535,,0
41,,,,-2.7615174680703904,0
42,,,,,0
43,,,,,0
44,,,-0.36625252824305515,-2.7947847617545816,0
45,-0.6010826783164164,,0.6818598200916514,0.31205379190256133,0
46,0.004733099553851422,-1.353467553907091,1.0757624603064544,,0
47,0.5456046200668676,-0.621789515797658,,-0.9912622584059789,0
48,1.0716843607791755,,-0.6430098315019632,0.15434498642756528,0
49,,1.020969250803473,0.7238732351994656,,0
50,,0.47792569565920695,0.49819954434204405,,0
51,,,-0.2494845009310909,,0
52,-1.2826106143916156,-0.7473893909910587,1.4505843561974607,0.14929544948506882,0
53,,-0.9438283827641728,,,0
54,,,,-0.1810483774096944,0
55,0.7996897369928975,0.06437759426203765,,0.2919843300166146,0
56,1.0702320445929348,-0.18381012037908717,,0.6080829028098207,0
57,-0.33518754189609096,0.07913993527138141,,,0
58,,,,,0
59,-0.024252318844939297,-0.37111485120238485,,-0.28010706448125594,0
60,0.023447554802563643,-1.869280239002512,,,0
61,,,,,0
62,-0.07437496718747871,,0.6710010554215151,1.4393241026295867,0
63,-0.23765427351416743,1.1973919612451351,,1.0310354281344192,0
64,0.22360818440474906,,0.5725729272958237,,0
65,,-0.5862686980868325,0.10190470216922498,,0
66,-1.1343220379003554,1.619803533173566,,-1.4915271533979766,0
67,-1.1027577257365626,,-1.7687369612236297,,0
68,,,,-0.6778593548191499,0
69,-0.643030767370808,,,,0
70,-0.22403830580295694,1.1438134775456952,,1.2934368040854605,0
71,,1.224657113099808,,,0
72,-1.8604588567167315,-1.9145402439876114,-1.2427320420566015,,0
73,,,,,0
74,0.2678294788458213,,,,0
75,2.1234736087841664,,1.4786726757826285,1.5678658130950267,0
76,-0.5894136783632421,0.2661418997657463,0.6585542379738831,-1.291373684910147,0
77,0.19071751006259768,,,0.9261428879037766,0
78,,1.1662331459861697,,,0
79,0.033269880786608405,,,0.8449231143384001,0
80,0.0962860130877467,-1.5123973314541892,,0.23142607853449187,0
81,-0.1278508737439989,,,-0.13064604732368376,0
82,,,-0.3398404156985216,,1
83,-0.7291336885866828,0.05504673402177332,,1.6185692195160617,1
84,0.5543283201057067,,,1.9486125490085424,1
85,-0.545339010830324,,,0.9281312773707084,0
86,,,1.0229803053184554,0.6070845445869183,0
87,-0.019006668794167018,-0.725246950729464,-0.32140160542431323,-0.8185225495657003,1
88,-0.5838861212220219,,1.5861132468097012,0.49488097243756296,1
89,,-0.762228777063014,,,0
90,-0.3677317182268747,,,0.28295585957645847,1
91,1.518797191287471,,,-0.16904205798971872,1
92,0.7699631232905594,1.321637648302766,,,1
93,0.19365000462550794,,,0.0330287404965394,1
94,,1.0677503560402306,,-0.12922216254019878,1
95,1.8019777288201053,,-0.4800530049588564,-0.564575408542832,0
96,,,,,1
97,,-0.058757317595532446,0.29470115843202976,1.0626101711635265,1
98,1.010540999817083,-0.33813335910933245,,-1.6127649143424707,0
99,-0.20071925227522927,,0.03866035219202331,,0
100,,,1.545037911585166,-1.031639315588925,0
101,,,0.5824085973519029,,1
102,-1.0827370833618624,,0.8581998740869641,,1
103,,0.24022329169810602,,,1
104,,-0.5159602547587198,,,1
105,-1.3999280108153873,-0.9883875807701812,,-0.33315881468344377,1
106,-0.24015339780477765,,0.5286196852150093,,0
107,1.5281846163899333,,0.030609645175003072,-0.9763771520836926,1
108,,,-0.05325439285134299,,1
109,,,1.6964505280045252,,1
110,,,0.055615684263223136,,1
111,1.0331141789057043,0.3568158330343754,,,0
112,,-0.14213549785909327,,,0
113,0.32154619264635104,,,-0.279464241981792,1
114,1.2623882332242125,0.9586744062342967,1.0272478795156232,,1
115,,,,,1
116,,,,,1
117,,,-1.485152822011637,0.44800663214400116,0
118,0.03071916313337344,,1.1942245585980715,-1.211107591758322,0
119,,-0.648397914973189,0.19118217929682194,,1
120,-1.0873724682195882,,,1.057357526649138,1
121,-0.6204544998963897,,-0.7300480761092129,0.015023335613671725,1
122,,,-0.17304058016890664,,0
123,0.8435989908918685,,1.8605914716928267,1.000092228416802,1
124,,,1.5299950491169432,,1
125,,-0.0456224449748822,-1.610490214323673,-0.39031610513649506,1
126,,,0.491344593504617,,0
127,-1.758900519213958,0.6006974624167637,,0.30567500104727846,0
128,1.1968459787914765,,-1.3501398664484172,,1
129,,,1.635152488949733,2.070087567989188,1
130,,0.691170135138051,-0.3459203683834817,,0
131,,,,,0
132,,0.7443673425693271,,,1
133,1.3113218846464674,1.2706136547918307,1.6347502302222583,,0
134,1.2062208546553745,,1.5103629684469118,,1
135,,-0.2687943803854155,,,0
136,,0.04292555795188952,,,0
137,,-0.8861218513670074,,,1
138,-0.6372468724301792,,,0.3248359714873917,0
139,,-0.927616013488508,,,1
140,,,1.6154036326864203,,1
141,2.581024269782896,0.999783799420981,,,0
142,0.4808397959188785,0.03854239506704983,,-0.16104479998844662,0
143,,-1.5191380097500942,1.7402525062100334,-0.844196545929105,0
144,,0.4287240484072502,,,1
145,0.5324365590870942,-0.5304012638049747,,,0
146,1.584384933339734,,,,0
147,,-1.7299854787193314,0.03587073160652154,,0
148,,-0.16195273251169173,,,1
149,,,-0.9808190658305224,,1
150,,-1.4870902623435054,-1.0125676904015215,-0.6325641251140443,0
151,0.5802496699793058,,,-0.4325096463244182,1
152,-1.0782296960930926,-1.9396602619805547,,,0
153,-0.9105733980071643,-0.1326569380015772,,,0
154,-0.5670171530062718,-0.374672575087563,0.20359274698465674,,1
155,,-0.7516145297725786,,,0
156,-0.0895102101489227,,-0.3430911713450412,1.163222502614566,0
157,-2.07159993109432,-0.3473116218514582,,,1
158,-1.6059270743982366,-1.150186153914057,,0.7139031704670098,1
159,,,-1.554719287024034,,0
160,,0.265512293643578,,0.39228459118283804,0
161,,,-2.363042698530603,,0
162,-0.9785692548562601,-0.950941778331392,,,0
163,,,,1.6723499045107133,0
164,-0.7454613867093499,0.37782214032194367,-0.8262091524519292,,0
165,-0.7318894186068865,0.22119903055834977,,,1
166,,,,,0
167,,0.347917171521641,0.3414464352151732,,1
168,,,0.7724513056471357,,1
169,,1.0133215213991131,0.9683633560921335,1.018775760651338,1
170,,,0.1278921004035968,-1.270914171442243,0
171,0.32826668070611104,-0.22961475653753943,-1.4218683241882857,,1
172,-0.8638652645274731,-0.644451318349763,0.17590858452176292,,1
173,,,,0.07619588242981824,1
174,-0.639064468545669,0.6887980980447255,-0.22892302131613687,,0
175,,-0.14099207620281895,-0.9910545896762349,,0
176,1.3036824012313255,,,,0
177,,,,0.9989053186994903,0
178,,,1.8506633598661584,-0.5782280615400731,1
179,,,0.40100990497304795,0.3049816489576707,1
180,,-1.4032323561213371,-0.45972189882722325,,0
181,,1.5746511622425718,,0.015032526396094046,1
182,,0.13212238992662778,,-0.5593069965725498,0
183,,,1.7729347469138628,,1
