InstanceId,X4,X5,X7,X8,y
0,-0.35206234403534614,-1.281491876841625,0.980028504824327,0.47792422238907634,1
1,-0.23216212590030655,1.8151404762972325,1.0359561136833704,-1.4341406623082171,0
2,-0.18632399899324484,1.4299277202655563,-0.29773922010205983,0.9619495966969802,1
3,-1.1429448197520193,0.2158195477403249,0.40720440344436903,0.5576862501756037,1
4,-1.300252073561735,-0.09694721623957908,0.21898485411587557,-1.4639768946819773,0
5,-1.336499337533395,0.5374368480303457,-0.001171568114424659,0.555231756564522,1
6,0.8265946393908955,-0.21591376062885773,0.19516169132529,1.5931813901972243,1
7,-0.13898041238048767,0.36586993869630324,2.0203515665645346,0.730774946358298,1
8,-0.6640881345302055,-0.814092967735397,-0.06384630287808729,0.2092110692213575,1
9,-0.2669740266278483,-1.2855192779909752,1.1496476867282706,-0.31867603994399607,0
10,-0.8616478723180755,0.133006090355512,0.05258517367232686,-1.4827481133334197,0
11,0.23606921964630959,-0.9865362075689128,-0.02080314289429041,-1.1279763578764965,0
12,-0.3270964774637413,-0.9195885787407992,1.9894885581261095,-0.09240381070715864,0
13,-0.9161073279376553,-0.401127246756231,-0.20912294784078825,1.8208361171533287,1
14,1.2151027156025607,-0.3565974724979248,-0.06736930262808859,1.5523363045221379,1
15,0.7581681091017899,0.23777369985575605,0.5754630731060588,-2.809924168846149,1
16,0.3821499181976282,0.09824117571219629,-0.12097603921407916,-0.05182311305747988,1
17,-1.3523113061524523,-0.20879715116331277,-0.6833630441663616,-0.16927638414375956,0
18,-1.8374811064064913,-0.4062369651110301,1.626342626986146,0.620429806724737,1
19,0.2853969513448653,-0.9454233341509323,-0.43983256804995186,-0.8338662333343165,0
20,0.893537562226571,-0.30284469400843705,-0.2980556049514487,0.3557867711022116,1
21,-1.0785274426615432,0.1564306810550459,-0.006673170831751923,-0.09152514396574976,0
22,0.7505133391938011,0.5855200916181896,1.460956777752904,1.0096682038141722,0
23,1.4303485675391914,-0.8571738808354641,-0.8826494734386651,-0.274296816725985,0
24,1.8757165078506872,-0.8153172572067378,-0.36049031657685005,0.6848125450211845,1
25,-0.28863702373801897,0.3166935932497136,-0.31371620576881876,0.20613181256550436,1
26,1.1443676560770437,-0.7787427775185333,-0.6035383329653143,-0.8038495029172034,0
27,1.3959079994647368,-0.20929757001779295,-0.313336281851394,0.3283594921018251,1
28,-0.1765626788823467,-0.03989365238359189,0.20402702179692123,-0.5179151274744065,0
29,1.6797661060501652,-1.7318074923307447,-0.4152582671787178,1.3066285340843653,1
30,-0.1601326614760949,-1.4009322216713058,0.24598845767648808,1.5106144107367208,1
31,-0.4915576787750713,0.4887664558452952,0.9242896798747788,0.18618274565044934,1
32,0.3537681709213703,1.4048979607776706,0.7263586922005425,0.3209088830900252,0
33,1.3660889269280405,-2.765587912920641,-0.818098007387824,0.6710664473789889,1
34,-0.6550623831594026,-1.9015600355518547,0.7065319494000104,-0.8560720108018528,0
35,-0.5941811674074585,-0.0669217032020501,-0.023037474563282076,-1.318195437249033,0
36,1.5169840919836874,-0.7474089332162075,-0.20510718625192212,-1.8249210463886907,0
37,0.31291619589575914,0.15438465929007694,-0.7540319238329245,-1.0245026077659585,1
38,-0.1018951799410784,-0.28118098019048915,-1.276665191233061,0.7374421971047956,1
39,0.6642278602507585,-0.46362625962819065,0.2616493314619559,-1.1523215825542634,0
40,0.40290163381197486,0.9066533952285862,-1.2790166774255511,-0.1089509815913954,1
41,0.0014193362384970541,-0.7615790030351663,-0.18120376783399317,-0.7593868350223136,0
42,1.6010579015122988,-0.14476249315523648,-1.7233810469374613,0.6689275576636613,1
43,0.920036171462083,0.45099920217753425,-0.3265568955783845,-0.02252098697455565,1
44,1.0439744831844548,-0.6048063916166639,0.5683901372713149,-0.2256478858849887,0
