Sorted mutual_information Scores
Hepatitis C Virus Antibody,0.1272533543787293
Alpha-Fetoprotein (ng/mL),0.12216868680046722
Performance Status*,0.12133186796259032
Chronic Renal Insufficiency,0.09069086383896607
Packs of cigarets per year,0.07980652461906534
Symptoms ,0.07792599353398821
Ferritin (ng/mL),0.0695305151733403
Age at diagnosis,0.06065507001306525
Smoking,0.05081311903475072
Encephalopathy degree*,0.04832151601507295
Human Immunodeficiency Virus,0.03964140824405593
Portal Vein Thrombosis,0.037966127392374815
Albumin (mg/dL),0.029611215725549922
Iron,0.029015940556812225
Alkaline phosphatase (U/L),0.0260469957687679
Hepatitis B Surface Antigen,0.024700103262643713
Portal Hypertension,0.018716971718014896
Haemoglobin (g/dL),0.018620969626164774
Major dimension of nodule (cm),0.016255959023044886
Direct Bilirubin (mg/dL),0.016012839842759696
Ascites degree*,0.01523124769753137
Liver Metastasis,0.008686192930551728
Aspartate transaminase (U/L),0.0077291968666042266
Creatinine (mg/dL),0.002571676134216938
Diabetes,0.0002640647022735809
International Normalised Ratio*,0.0001233290267785847
Gender,0.0
Alcohol,0.0
Hepatitis B e Antigen,0.0
Hepatitis B Core Antibody,0.0
Cirrhosis,0.0
Endemic Countries,0.0
Obesity,0.0
Hemochromatosis,0.0
Arterial Hypertension,0.0
Nonalcoholic Steatohepatitis,0.0
Esophageal Varices,0.0
Splenomegaly,0.0
Radiological Hallmark,0.0
Grams of Alcohol per day,0.0
Mean Corpuscular Volume,0.0
Leukocytes(G/L),0.0
Platelets,0.0
Total Bilirubin(mg/dL),0.0
Alanine transaminase (U/L),0.0
Gamma glutamyl transferase (U/L),0.0
Total Proteins (g/dL),0.0
Number of Nodules,0.0
Oxygen Saturation (%),0.0
