InstanceId,X0,X2,X4,X8,y
0,,,0.6213359738904805,0.004291430934033236,0
1,0.433026189953598,,,,0
2,,0.266070164000551,,-0.2712479879657808,1
3,,,,,0
4,0.6602315512263132,,-0.8045911422699545,0.5651526696566274,1
5,,,0.8422247383826557,,0
6,-0.23218225594409092,,-0.08112218381694614,-0.3624991831556408,1
7,,-0.21578989233052187,,-1.0451325375144376,1
8,,-1.856185480611148,,0.2172651451180396,1
9,,,0.7119590165198396,0.8269986226622651,0
10,,-0.922909264848946,,,1
11,,,-0.3128287573370896,0.2730493200953109,0
12,-0.5731133615595897,1.2362053261868158,,1.6567166244782918,0
13,,,,1.9853857460893887,0
14,,-0.04804132522942067,,0.33234994953151675,1
15,,1.344549423365941,-0.23700418452348107,0.9425004089401402,0
16,1.2181488503510474,,-2.2951033289626235,,0
17,,1.1001293740133287,-0.7127994368270598,,1
18,-1.4208805151542343,,,,1
19,0.35347761380384995,-1.0796973839588486,-0.3909821853064035,,1
20,,,,-0.8223675978306648,1
21,-0.4014728193717207,0.4024690934884474,,0.503189181636489,1
22,,0.6879047256615245,0.14896070097688824,0.436185296532739,0
23,,0.2278173638452078,,-0.7418248387704077,1
24,,,,,0
25,-0.1325735926515057,,,-0.036382537802214704,0
26,,0.6202545015134688,-0.7226207335061186,,0
27,,-0.16407529067739982,,1.217181559143887,1
28,,0.8857748576048973,2.3191273176274807,0.9800741280019828,0
29,,0.503926901210353,,0.16390425267843206,0
30,0.755299957952175,-0.2399562988289048,-0.47140008296368807,0.48500262814727996,1
31,,1.8177826087143396,,,0
32,,,,,1
33,-1.5150756793500286,,,,0
34,1.156688930108264,,,,0
35,,-0.2350822298090138,-1.6919679287768086,0.5342249622671237,0
36,0.18941984228939307,0.7946852743367756,,,0
37,,0.6536623143299183,,-0.9837281240335171,0
38,,-0.6236190082778158,,0.37530555105612123,1
39,,,0.5042714771134602,,0
40,0.4623855507238044,0.19257283919021945,,,0
41,-0.07494886813198716,,-0.46690262153508444,,0
42,0.5354013822282605,,,0.5790484501808602,0
43,-0.4358159138690348,,0.5153452451311908,-0.19781011738716067,1
44,,0.06072782354539891,,,1
45,-1.415753210749387,,0.056335779377569555,,1
46,-0.4092692006106081,1.5278511193983773,,0.346351576613855,1
47,-0.3854768167060495,1.5451617599168601,0.8645184721269497,,0
