Sorted mutual_information Scores
Albumin (mg/dL),0.1745940510430768
Performance Status*,0.1350243062715617
Oxygen Saturation (%),0.11038076447792666
Liver Metastasis,0.10978060450765326
Mean Corpuscular Volume,0.09512468017117803
Symptoms ,0.08865607247403107
Arterial Hypertension,0.08771107941005418
Iron,0.0845148106336413
Alkaline phosphatase (U/L),0.07642930831095152
Haemoglobin (g/dL),0.06893504836214581
Alpha-Fetoprotein (ng/mL),0.06753404684665765
Major dimension of nodule (cm),0.061938004250545076
Portal Hypertension,0.04495387726641753
Hepatitis C Virus Antibody,0.03340440123973987
Hepatitis B Surface Antigen,0.0319389881151646
Aspartate transaminase (U/L),0.031277361531536485
Encephalopathy degree*,0.02538753451825637
Grams of Alcohol per day,0.024288885692335116
Obesity,0.022173904713718162
Chronic Renal Insufficiency,0.02116356685599796
Total Bilirubin(mg/dL),0.01703707184961245
Esophageal Varices,0.013730605588600397
Alanine transaminase (U/L),0.009433737127293895
Alcohol,0.005547412519044004
Direct Bilirubin (mg/dL),0.0033087799395026263
Hemochromatosis,0.0010902409027817583
Hepatitis B e Antigen,0.0
Hepatitis B Core Antibody,0.0
Cirrhosis,0.0
Endemic Countries,0.0
Smoking,0.0
Diabetes,0.0
Human Immunodeficiency Virus,0.0
Nonalcoholic Steatohepatitis,0.0
Splenomegaly,0.0
Portal Vein Thrombosis,0.0
Radiological Hallmark,0.0
Packs of cigarets per year,0.0
Ascites degree*,0.0
International Normalised Ratio*,0.0
Leukocytes(G/L),0.0
Platelets,0.0
Gamma glutamyl transferase (U/L),0.0
Total Proteins (g/dL),0.0
Creatinine (mg/dL),0.0
Number of Nodules,0.0
Ferritin (ng/mL),0.0
